user,max_error,mean_error,score_v2,is_insider,threat_scenario
U0455,0.047599561512470245,0.00699160700031696,0.0025345096979227156,0,normal
U0422,0.04855627566576004,0.006795292063972085,0.002534425337778427,0,normal
U0166,0.049139995127916336,0.006646899017327238,0.0025300541427351634,0,normal
U0129,0.043551597744226456,0.007552422066809821,0.0025264828269188676,0,normal
U0016,0.04816393926739693,0.00675111050451657,0.002518679120932174,0,normal
U0036,0.05820748955011368,0.0056181115030964155,0.0025118588376242413,0,normal
U0494,0.054190557450056076,0.005885942586746201,0.0025115133144262385,0,normal
U0837,0.04148852080106735,0.007738794534444595,0.002507645751644089,0,normal
U0754,0.052949853241443634,0.006112181174012221,0.0025068976591338743,0,normal
U0643,0.06111278384923935,0.005241596514966271,0.0025018459916544664,0,normal
U0372,0.043557681143283844,0.007436484741215975,0.0024880462456014565,0,normal
U0876,0.04746963456273079,0.006792038384502521,0.0024765210617351666,0,normal
U0636,0.04296384006738663,0.00749920543256525,0.002474824164437998,0,normal
U0015,0.058702822774648666,0.005488444871668996,0.0024747668920701766,0,normal
U0212,0.052527137100696564,0.0061785606490813,0.0024716390144112546,0,normal
U0008,0.05169844254851341,0.006166214041558268,0.002469287630798899,0,normal
U0714,0.072477787733078,0.004394535981416917,0.0024671387732023422,0,normal
U0257,0.04075503349304199,0.007793281463621801,0.00246023867400539,0,normal
U0507,0.050575122237205505,0.0063152231059151655,0.002453305570579118,0,normal
U0866,0.07225167006254196,0.004442764901952991,0.0024446417199093145,0,normal
U0888,0.04574448987841606,0.006866152639774251,0.0024329202208528576,0,normal
U0941,0.05608820542693138,0.005684761212282395,0.0024282744396702835,0,normal
U0050,0.04722212627530098,0.006684147177276304,0.0024244740943760584,0,normal
U0213,0.05003457888960838,0.006178439674127902,0.0024144264328516637,0,normal
U0269,0.05936932563781738,0.0052857848905829485,0.0024104471114801554,0,normal
U0196,0.04884573444724083,0.006479614117602519,0.002410403691699786,0,normal
U0919,0.04570454731583595,0.006736617334771851,0.0024047293708432116,0,normal
U0020,0.04726075753569603,0.006488465769149623,0.0023950115596003173,0,normal
U0017,0.045461256057024,0.006836775160582735,0.0023873645139049784,0,normal
U0820,0.05080809071660042,0.006112731065207001,0.0023855810156747145,0,normal
U0744,0.06174115091562271,0.005010016292544606,0.0023557427101700544,0,normal
U0631,0.04641660302877426,0.006538577984489772,0.002350889881640799,0,normal
U0713,0.05721502751111984,0.005370156485645045,0.002339974092460843,0,normal
U0864,0.05360649153590202,0.0056315568096730806,0.0023384144118304495,0,normal
U0712,0.041283972561359406,0.007432615186545412,0.00233688384291344,0,normal
U0397,0.05405280739068985,0.0055299430157633575,0.0023345534885667726,0,normal
U0271,0.04809900000691414,0.006318432641838796,0.002334379244698154,0,normal
U0077,0.05047522485256195,0.005916346321298272,0.00233236635436344,0,normal
U0289,0.0475524440407753,0.006359745493709785,0.0023229431710028855,0,normal
U0665,0.056212808936834335,0.005423464735266516,0.0023218069389250155,0,normal
U0343,0.05351009592413902,0.005601417493683887,0.002321717089424245,0,normal
U0034,0.03937634453177452,0.007688491022737912,0.002305634726702324,0,normal
U0743,0.056514445692300797,0.005153168572288361,0.002274567027675889,0,normal
U0185,0.04130006954073906,0.0070917848644967306,0.0022687255422243428,0,normal
U0305,0.05740106478333473,0.0050917072343198795,0.002263909167860262,0,normal
U0762,0.041791532188653946,0.006981519385029363,0.002260028247146048,0,normal
U0322,0.04508940130472183,0.006563123471143376,0.0022537152335786017,0,normal
U0243,0.03870680555701256,0.0074918342394454385,0.002246213927995963,0,normal
U0746,0.03974160924553871,0.007333700534472574,0.0022386934399331207,0,normal
U0671,0.046293869614601135,0.006232176688763562,0.002234801050672985,0,normal
U0844,0.044476401060819626,0.006541289878732564,0.0022346990224416468,0,normal
U0813,0.05078098177909851,0.005717668419546792,0.002230211572126135,0,normal
U0603,0.05210072919726372,0.005489933458953071,0.002215575262434343,0,normal
U0194,0.04455901309847832,0.0063629176782633,0.002214403633694206,0,normal
U0934,0.04105488955974579,0.007016652048351115,0.0022126913325717116,0,normal
U0757,0.04292405769228935,0.00675847906095951,0.002209346022176058,0,normal
U0088,0.04663362354040146,0.006110859217556216,0.0022073798112684723,0,normal
U0709,0.04345669224858284,0.006608383000122743,0.0022058596552774028,0,normal
U0576,0.048106465488672256,0.005814569496655415,0.0021846704400243144,0,normal
U0475,0.04167408123612404,0.006754604259185726,0.002180427087744829,0,normal
U0841,0.05303698405623436,0.005395634006319973,0.00217939173682517,0,normal
U0075,0.053832944482564926,0.005313794262135694,0.0021785466658051996,0,normal
U0264,0.048173461109399796,0.005934769278428184,0.0021773371707770944,0,normal
U0620,0.04902753606438637,0.005813945331220597,0.0021708259694123784,0,normal
U0815,0.041517965495586395,0.006692551180869904,0.0021701646365518234,0,normal
U0308,0.03764910623431206,0.007250921420419463,0.0021667965934514437,0,normal
U0681,0.053500350564718246,0.005258008943729606,0.0021607471761046727,0,normal
U0313,0.04367953911423683,0.0064185846536232065,0.002153492316079599,0,normal
U0740,0.04192217439413071,0.006724608051063468,0.0021469640543051592,0,normal
U0276,0.04493768885731697,0.006273131550815065,0.0021468866958917806,0,normal
U0664,0.03977663442492485,0.006909699129273279,0.002146604762591611,0,normal
U0319,0.047288570553064346,0.005847897114351023,0.0021420595227953742,0,normal
U0577,0.04596737027168274,0.005979396762014252,0.0021290342900386694,0,normal
U0584,0.0566803514957428,0.0049044256135057996,0.002117067394216775,0,normal
U0873,0.04233613610267639,0.006491370176479257,0.0021109288741554934,0,normal
U0932,0.041172586381435394,0.006679008766155903,0.0020942771757473454,0,normal
U0711,0.0470464713871479,0.005693773560710911,0.002092146849011602,0,normal
U0916,0.040101923048496246,0.006722703654819876,0.0020882610681047307,0,normal
U0780,0.043831150978803635,0.006198997141807641,0.002087037809846679,0,normal
U0756,0.058653730899095535,0.004628357495949646,0.0020852039780271943,0,normal
U0506,0.041237231343984604,0.006562138813317833,0.0020785521156712543,0,normal
U0346,0.04907020181417465,0.005359638370691755,0.002037177903889343,0,normal
U0399,0.055496279150247574,0.004773533978633742,0.002034838237877805,0,normal
U0705,0.04739055410027504,0.00547070662707938,0.0020248839124572264,0,normal
U0098,0.050491027534008026,0.005243801133047029,0.0020163894610890393,0,normal
U0118,0.04663711041212082,0.00550977234082088,0.0020069206711315147,0,normal
U0389,0.0398053377866745,0.00655929075632831,0.0020055070914228473,0,normal
U0508,0.044470254331827164,0.0056273560902357555,0.001970470128334322,0,normal
U0528,0.03675355762243271,0.006921239489281561,0.0019704203580198664,0,normal
U0523,0.04363948479294777,0.005758488005398487,0.0019626958254033073,0,normal
U0638,0.04165058583021164,0.006136405668900713,0.0019464765391547358,0,normal
U0696,0.04122139513492584,0.006169863243344323,0.0019369223970470508,0,normal
U0058,0.04203096777200699,0.005799462134500717,0.0019347612551740307,0,normal
U0387,0.046292971819639206,0.005346918545500721,0.0019332300949421654,0,normal
U0002,0.04630187153816223,0.005430925982398864,0.0019315165575610254,0,normal
U0958,0.039621058851480484,0.006281849634478931,0.0019279210248159284,0,normal
U0673,0.043033499270677567,0.005869942395289117,0.0019237759817636348,0,normal
U0481,0.0410861000418663,0.006084479337194977,0.0019201906281210309,0,normal
U0265,0.034129057079553604,0.007274897337748309,0.0019071162406794824,0,normal
U0646,0.04645146429538727,0.005250942066759605,0.001905028832779008,0,normal
U0500,0.0329509861767292,0.007467824083397642,0.0018901161879948919,0,normal
U0162,0.043672364205121994,0.005562733689928715,0.001881787577944766,0,normal
U0122,0.04797262325882912,0.005060487125410873,0.0018804483831143983,0,normal
U0258,0.04102581366896629,0.00596273791970344,0.0018790093027713027,0,normal
U0703,0.05036221444606781,0.0048260889275991495,0.001866921872810981,0,normal
U0013,0.04136641323566437,0.00590294373017778,0.0018596469672607333,0,normal
U0836,0.03778092563152313,0.006280999686032374,0.0018381332488453769,0,normal
U0353,0.037165895104408264,0.006375435151350454,0.001835397156913247,0,normal
U0277,0.03707831725478172,0.0064357908209570006,0.0018329387045875546,0,normal
U0232,0.03363027051091194,0.007016717340018393,0.001827847536250063,0,normal
U0286,0.04774906858801842,0.004930284183190755,0.001823528194502518,0,normal
U0386,0.041771553456783295,0.0057151939440230086,0.0018181327765082482,0,normal
U0266,0.042092613875865936,0.005655177992257803,0.0018128679489885081,0,normal
U0206,0.044891174882650375,0.005206558115241992,0.0018104532604062496,0,normal
U0561,0.06331398338079453,0.0037419630142122074,0.0018043181810177163,0,normal
U0853,0.03652430325746536,0.0064676704264104105,0.001799052421718901,0,normal
U0161,0.035762324929237366,0.006534164391415304,0.0017949064044422798,0,normal
U0352,0.04924152046442032,0.004742494340641406,0.001793759778522832,0,normal
U0193,0.03782554343342781,0.00616245539795581,0.0017904614345093741,0,normal
U0413,0.03523483872413635,0.006608122915599393,0.0017884483666562802,0,normal
U0966,0.04780854657292366,0.004910548129785262,0.001787925875743099,0,normal
U0827,0.035097647458314896,0.006610937720663861,0.001782243662234125,0,normal
U0493,0.0390385203063488,0.005933547088691246,0.0017792367780437835,0,normal
U0067,0.04217575117945671,0.005444592120776785,0.0017787044923731085,0,normal
U0571,0.04841683804988861,0.0047992400388180995,0.001769631713095401,0,normal
U0614,0.034692827612161636,0.006677783581028115,0.0017643552532984508,0,normal
U0089,0.04779187589883804,0.004648294555663817,0.0017492164912968663,0,normal
U0689,0.03272154554724693,0.006883967888825282,0.0017448105144104978,0,normal
U0261,0.03747822344303131,0.005966531480820928,0.0017321143420644463,0,normal
U0378,0.04547256603837013,0.004869987490253169,0.0017295862557150396,0,normal
U0963,0.03793962672352791,0.005893799464005559,0.0017175698756757868,0,normal
U0456,0.042735978960990906,0.005160421085624336,0.0016939664467857727,0,normal
U0520,0.03937578946352005,0.005511920830712332,0.0016811554409257921,0,normal
U0879,0.04199478030204773,0.005164320872040662,0.0016799028116890784,0,normal
U0014,0.04298024997115135,0.005017362470698572,0.0016703982995253698,0,normal
U0223,0.03627971187233925,0.006029815631344373,0.0016660263247133304,0,normal
U0560,0.039945296943187714,0.005367872375100546,0.0016608999069399227,0,normal
U0781,0.03516875579953194,0.00614710647887015,0.001660556840059504,0,normal
U0527,0.042548052966594696,0.0050637336451748345,0.001640833603131984,0,normal
U0148,0.03660739213228226,0.0058178212360471045,0.0016358940384320867,0,normal
U0351,0.033056411892175674,0.006368262343825867,0.0016306181895753445,0,normal
U0432,0.04254601523280144,0.0049816884855879455,0.001628026477801289,0,normal
U0881,0.0389954037964344,0.005334186578600148,0.0016246003469238776,0,normal
U0623,0.0407770536839962,0.005164303103903599,0.0016175345758850635,0,normal
U0317,0.04372459650039673,0.004847351250367834,0.0016141515149105921,0,normal
U0029,0.03455936536192894,0.005963620681279735,0.001596435571091126,0,normal
U0986,0.03866451606154442,0.005343114543717031,0.001586839743399099,0,normal
U0236,0.03627784922719002,0.005620942194343378,0.0015663061615990887,0,normal
U0395,0.04418513551354408,0.004536246499841177,0.0015654447876531361,0,normal
U0642,0.03732549026608467,0.005447273752536804,0.0015617471710548316,0,normal
U0896,0.03573135659098625,0.005733886229042332,0.0015603160411869095,0,normal
U0278,0.03406792879104614,0.005845082734217518,0.0015424532813606733,0,normal
U0111,0.04295111820101738,0.004700884259405264,0.001537687309583076,0,normal
U0332,0.03634161129593849,0.005480834584273431,0.0015299487378640118,0,normal
U0480,0.03192661702632904,0.006212122728868508,0.0015104519935974596,0,normal
U0621,0.036356519907712936,0.005382790184751422,0.0015031965244703702,0,normal
U0677,0.032385144382715225,0.005941272290990545,0.0015027620249852655,0,normal
U0862,0.036134298890829086,0.005296047378906121,0.0014946393494568288,0,normal
U0139,0.039385974407196045,0.004960030264654322,0.0014877841154309287,0,normal
U0859,0.03602218255400658,0.0052921082052686565,0.0014766390982735792,0,normal
U0900,0.03601488471031189,0.005282983775176339,0.0014737944983089616,0,normal
U0442,0.039412688463926315,0.004853972415898463,0.0014694654191283354,0,normal
U0360,0.02979261241853237,0.006333952449419182,0.0014617025703537849,0,normal
U0424,0.03355864807963371,0.005520762591255525,0.001458812154816766,0,normal
U0047,0.03513527661561966,0.005326497371861253,0.0014496418535027721,0,normal
U0824,0.029613571241497993,0.006307292264299859,0.0014224851345199182,0,normal
U0732,0.03616810590028763,0.0051133807082806015,0.001420561041430183,0,normal
U0929,0.031828414648771286,0.005771832417347719,0.0013990805435924267,0,normal
U0457,0.03338359296321869,0.005428485831097054,0.0013919953706244385,0,normal
U0315,0.030582722276449203,0.005824313425426041,0.0013681914888053388,0,normal
U0596,0.029888326302170753,0.00584813870571376,0.0013539258675193371,0,normal
U0982,0.030241595581173897,0.005827763052448533,0.0013422103512882564,0,normal
U0574,0.030253641307353973,0.005721051966200571,0.0013181582220809559,0,normal
U0385,0.03460798040032387,0.0048526593220837334,0.0013008633683326614,0,normal
U0454,0.02732047811150551,0.006027281190313261,0.0012755144221812272,0,normal
U0091,0.03390512242913246,0.0047905883759013805,0.0012685835946458722,0,normal
U0444,0.04015843942761421,0.004103997301079808,0.001265930606415329,0,normal
U0037,0.027331050485372543,0.005945656498245455,0.0012587276272284325,0,normal
U0774,0.029107093811035156,0.005476014225179472,0.0012550448848182866,0,normal
U0831,0.027132000774145126,0.0060667095125577835,0.0012535712349072733,0,normal
U0391,0.026581384241580963,0.00606907865003604,0.0012391570862187002,0,normal
U0609,0.029584068804979324,0.005407398419072829,0.0012287747526311987,0,normal
U0555,0.03202059864997864,0.004951419791544109,0.0012178258862304177,0,normal
U0252,0.03676224127411842,0.00422530413655432,0.0012131789700432383,0,normal
U0114,0.02665129117667675,0.0058732539427031345,0.001212474624773378,0,normal
U0024,0.035878971219062805,0.0043278789249702266,0.0012027924948914506,0,normal
U0004,0.02737840823829174,0.005678389137783289,0.00119415128968251,0,normal
U0918,0.038200996816158295,0.004068151686497158,0.0011937072708628586,0,normal
U0884,0.030558710917830467,0.004977181918587151,0.0011879097922041764,0,normal
U0112,0.027824802324175835,0.005469462377853536,0.0011788331826857875,0,normal
U0618,0.02835880219936371,0.005333493970684392,0.0011617848202787114,0,normal
U0182,0.028148192912340164,0.005217472642396417,0.0011470322186076544,0,normal
U0339,0.02173568867146969,0.006679277732838854,0.001133881905177268,0,normal
U0794,0.030641159042716026,0.004680673647535807,0.0011293001751169845,0,normal
U0392,0.02894732542335987,0.00491005526776119,0.0011100939647784086,0,normal
U0738,0.030720697715878487,0.004636671257492449,0.0010848042476449063,0,normal
U0775,0.029838915914297104,0.0046922455054451955,0.001084524563396246,0,normal
U0659,0.027621235698461533,0.0051326122215229475,0.0010796812374831973,0,normal
U0040,0.02498990297317505,0.005508978314860495,0.0010663781994144134,0,normal
U0750,0.031824417412281036,0.004271499922186687,0.0010529711931241154,0,normal
U0792,0.034899383783340454,0.003876352473633337,0.0010391231606258484,0,normal
U0290,0.02536388672888279,0.005204822929446232,0.0010225802237619236,0,normal
U0699,0.025503378361463547,0.005209707557477141,0.0010118707826969778,0,normal
U0606,0.025972293689846992,0.00509384630552745,0.0010075581932793704,0,normal
U0463,0.026971645653247833,0.004807277005470958,0.0009959386784306637,0,normal
U0524,0.022886229678988457,0.005311520368358684,0.000957169712867294,0,normal
U0855,0.02758823335170746,0.004424626973997867,0.0009376193450983879,0,normal
U0897,0.025681592524051666,0.004653706428640435,0.0009180090018919294,0,normal
U0529,0.024204418063163757,0.004809075828967663,0.0009165414603216462,0,normal
U0191,0.024530990049242973,0.004786916343603526,0.0009019800250790419,0,normal
U0889,0.02619505673646927,0.004377518268372159,0.0008955961709238581,0,normal
U0208,0.02438492141664028,0.004822316194867168,0.0008955524790141354,0,normal
U0765,0.02683294005692005,0.004316092097385189,0.0008895799162675369,0,normal
U0342,0.030884768813848495,0.0037304211631155274,0.0008849693444173686,0,normal
U0767,0.02317589521408081,0.004919491510172709,0.0008831457010366672,0,normal
U0996,0.02458031475543976,0.0047105630474263685,0.0008818084526352298,0,normal
U0850,0.022641697898507118,0.004828226673052379,0.0008396970901221242,0,normal
U0847,0.02182074263691902,0.004939204057442718,0.0008348378312100682,0,normal
U0071,0.019652852788567543,0.005331200269953721,0.0008115704462894501,0,normal
U0248,0.0220556128770113,0.004704337688296315,0.0008036986603420403,0,normal
U0137,0.0263954009860754,0.003923185188715431,0.0008021261927205035,0,normal
U0467,0.021310951560735703,0.004812933641098148,0.0007878412601944699,0,normal
U0255,0.027649713680148125,0.003687860919285413,0.0007832333625209363,0,normal
U0907,0.025016574189066887,0.0039600205402339364,0.0007673630799264908,0,normal
U0267,0.02279742993414402,0.0043563591906280695,0.0007628437220043737,0,normal
U0902,0.02539210207760334,0.0038364037660859798,0.000741885632849587,0,normal
U0019,0.018379149958491325,0.005134416118279973,0.0007370236125452276,0,normal
U0470,0.021079538390040398,0.004393751935213466,0.0007114143739038475,0,normal
U0976,0.019909484311938286,0.004502482993496519,0.0007001272959070014,0,normal
U0676,0.021303974092006683,0.003992417490324603,0.000658828230141798,0,normal
U0658,0.02073592133820057,0.004077636092086775,0.0006439405854673494,0,normal
U0131,0.020927997305989265,0.003919411846076291,0.0006246871441810969,0,normal
U0962,0.019117172807455063,0.004190298877195935,0.0006100742058526506,0,normal
U0928,0.018868017941713333,0.0033678512592748198,0.0004922149591521845,0,normal
U0797,0.017166633158922195,0.0029225237628891006,0.00039503813516402896,0,normal
