user,date,logon_count,logoff_count,unique_pc_count,daily_unique_pc_count,after_hours_logon,daily_after_hours_logon_ratio,first_logon_time,last_logoff_time,weekend_logon,daily_pc_access_entropy,usb_connect_count,usb_disconnect_count,after_hours_usb_usage,daily_device_connect_count,daily_device_usage_flag,first_usb_usage_time,last_usb_usage_time,file_access_count,daily_unique_filename_count,daily_new_filename_count,daily_file_access_entropy,after_hours_file_access,weekend_file_access,daily_repeat_file_access_count,daily_repeat_file_ratio,first_file_access_time,last_file_access_time,http_count,daily_http_request_count,unique_url_count,suspicious_url_count,file_sharing_site_visits,job_search_site_visits,http_after_hours,daily_unique_domain_count,daily_new_domain_count,daily_domain_access_entropy,daily_external_domain_ratio,logon_risk,file_risk,device_risk,http_risk,overall_risk,logon_if_anomaly,file_if_anomaly,device_if_anomaly,http_if_anomaly
U0468,2024-03-26,1,1,1,1,0.0,0.0,10.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,3.0,2.2718685126965625,1.0,0.0,1.0,0.0909090909090909,0.0,15.0,29.0,29.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3106038001060951,1.0,0.3788272013995763,0.4537169568813046,0.4607066439961913,0.36152734569621947,0.4136945369933229,0,0,0,0
U0468,2024-03-27,1,1,1,1,0.0,0.0,8.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,2.302585092994045,0.0,0.0,0.0,0.0,9.0,16.0,20.0,20.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.2056282324887189,1.0,0.3870849228107712,0.4897215858458078,0.4607066439961913,0.39739389154161253,0.43372676104859575,0,0,0,0
U0468,2024-03-28,1,1,1,1,0.0,0.0,13.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,2.0,2.9444389791664403,0.0,0.0,0.0,0.0,7.0,17.0,29.0,29.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,1.3364250972172522,1.0,0.38262815589567334,0.4879830803182131,0.4607066439961913,0.4062787511718252,0.4343991578454758,0,0,0,0
U0468,2024-03-29,1,1,1,1,0.0,0.0,9.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,4.0,2.833213344056216,1.0,0.0,0.0,0.0,1.0,16.0,14.0,14.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.277034259466139,1.0,0.3903890138538641,0.42890942076676886,0.4607066439961913,0.37920886825169287,0.4148034867171293,0,0,0,0
U0469,2024-01-01,1,1,1,1,0.0,0.0,8.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,2.890371757896165,1.0,0.0,0.0,0.0,3.0,16.0,36.0,36.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,1.357413795390244,1.0,0.3874140882052005,0.5698983682535617,0.4607066439961913,0.5967371195110006,0.5036890549914885,0,1,0,1
U0469,2024-01-02,1,1,1,1,0.0,0.0,11.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,2.3978952727983707,2.0,0.0,0.0,0.0,0.0,22.0,20.0,20.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.2580481453641943,1.0,0.4024382044174114,0.501508557614757,0.4607066439961913,0.3874157708921898,0.43801729423013736,0,0,0,0
U0469,2024-01-03,2,2,1,1,0.0,0.0,10.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,2.833213344056216,1.0,0.0,0.0,0.0,5.0,17.0,13.0,13.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3778195080390327,1.0,0.3708748517751671,0.5477452511714831,0.4607066439961913,0.3942601627105718,0.44339672741335334,0,1,0,0
U0469,2024-01-04,2,2,1,1,0.0,0.0,10.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,14.0,2.890371757896165,2.0,0.0,0.0,0.0,4.0,15.0,23.0,23.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,1.3600546901280866,1.0,0.3708748517751671,0.4962084788130854,0.4607066439961913,0.38177801047866616,0.4273919962657775,0,0,0,0
U0469,2024-01-05,1,1,1,1,1.0,1.0,2.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,15.0,2.833213344056216,0.0,0.0,0.0,0.0,7.0,16.0,15.0,15.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3624474851916286,1.0,0.6493076262591968,0.5055010834292624,0.4607066439961913,0.3801001237185134,0.498903869350791,1,0,0,0
U0469,2024-01-08,1,1,1,1,0.0,0.0,7.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,10.0,2.2718685126965625,0.0,0.0,1.0,0.0909090909090909,7.0,16.0,21.0,21.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.291209434290213,1.0,0.4170771798617197,0.5178978717573474,0.4607066439961913,0.37116370243546465,0.44171134951268076,0,0,0,0
U0469,2024-01-09,1,1,1,1,0.0,0.0,14.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,1.7917594692280547,1.0,0.0,0.0,0.0,8.0,21.0,21.0,21.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3558423068798686,1.0,0.40008226966448546,0.4741711745491294,0.4607066439961913,0.36721691810973106,0.42554425157988435,0,0,0,0
U0469,2024-01-10,2,2,1,1,0.0,0.0,9.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,1.945910149055313,0.0,0.0,0.0,0.0,8.0,12.0,14.0,14.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.2396593920543857,1.0,0.36725807694890983,0.49511339266069393,0.4607066439961913,0.39042923878848024,0.42837683809856886,0,0,0,0
U0469,2024-01-11,2,2,1,1,0.0,0.0,8.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,12.0,2.639057329615258,2.0,0.0,0.0,0.0,1.0,16.0,40.0,40.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.320888343149322,1.0,0.38038724907674387,0.4779362027376076,0.4607066439961913,0.4022544070198802,0.4303211257076057,0,0,0,0
U0469,2024-01-12,2,2,1,1,0.0,0.0,9.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,11.0,2.772588722239781,1.0,0.0,0.0,0.0,7.0,23.0,15.0,15.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,1.2700278611169693,1.0,0.3921591776967563,0.45543182586141573,0.4607066439961913,0.4584423609609826,0.4416850021288365,0,0,0,0
U0469,2024-01-15,2,2,1,1,0.0,0.0,10.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,9.0,2.3693821196946763,1.0,0.0,1.0,0.0833333333333333,7.0,21.0,17.0,17.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3664254949488692,1.0,0.39106882326249415,0.47932195834836616,0.4607066439961913,0.37952452776643847,0.4276554883433725,0,0,0,0
U0469,2024-01-16,2,2,1,1,0.0,0.0,10.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,2.079441541679836,0.0,0.0,0.0,0.0,7.0,17.0,33.0,33.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.359422802206978,1.0,0.39614164634935495,0.4586750503578004,0.4607066439961913,0.3646103048857221,0.4200334113972672,0,0,0,0
U0469,2024-01-17,1,1,1,1,0.0,0.0,9.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,12.0,2.871476118054867,0.0,0.0,1.0,0.0526315789473684,7.0,15.0,19.0,19.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.298418156660238,1.0,0.3903890138538641,0.4798956044365204,0.4607066439961913,0.37119215549685675,0.42554585444585813,0,0,0,0
U0469,2024-01-18,1,1,1,1,0.0,0.0,16.0,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,12.0,2.813355404500616,1.0,0.0,1.0,0.0555555555555555,2.0,16.0,34.0,34.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3130988906864554,1.0,0.5135781105525983,0.46788489602422806,0.4607066439961913,0.36954695041424446,0.45292915024681557,0,0,0,0
U0469,2024-01-19,2,2,1,1,0.0,0.0,12.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,8.0,2.9444389791664403,0.0,0.0,0.0,0.0,7.0,16.0,28.0,28.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.2953253013361588,1.0,0.38431874199185645,0.45963544571269765,0.4607066439961913,0.36304402214340176,0.41692621346103675,0,0,0,0
U0469,2024-01-22,1,1,1,1,0.0,0.0,10.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,11.0,2.9444389791664403,0.0,0.0,0.0,0.0,7.0,15.0,18.0,18.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.248799358290211,1.0,0.3835813096463268,0.4827188602421261,0.4607066439961913,0.3820208942232599,0.42725692702697604,0,0,0,0
U0469,2024-01-23,1,1,1,1,0.0,0.0,14.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,7.0,2.3978952727983707,0.0,0.0,0.0,0.0,7.0,15.0,19.0,19.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.314775737547273,1.0,0.39123633123331775,0.4384711370571454,0.4607066439961913,0.3704098246652226,0.41520598423796923,0,0,0,0
U0469,2024-01-24,1,1,1,1,0.0,0.0,15.0,23.0,0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,7.0,7.0,5.0,1.945910149055313,0.0,0.0,0.0,0.0,7.0,17.0,35.0,35.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.330654107095249,1.0,0.48299807495734676,0.4724495269600224,0.7274281303446097,0.3955272704136848,0.519600750668916,0,0,1,0
U0469,2024-01-25,2,2,1,1,0.0,0.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,7.0,2.564949357461537,0.0,0.0,0.0,0.0,7.0,15.0,22.0,22.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,1.344755110625217,1.0,0.377963603469728,0.4289828593707407,0.4607066439961913,0.38567816227468926,0.4133328172778373,0,0,0,0
U0469,2024-01-26,1,1,1,1,0.0,0.0,7.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,8.0,2.833213344056216,2.0,0.0,0.0,0.0,0.0,15.0,27.0,27.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.2710572857122466,1.0,0.408058010967544,0.44050100045999135,0.4607066439961913,0.3737133625878432,0.4207447545028925,0,0,0,0
U0469,2024-01-28,2,2,1,1,0.0,0.0,14.0,22.0,1,0.0,1.0,0.0,0.0,1.0,1.0,13.0,0.0,6.0,6.0,3.0,1.7917594692280547,0.0,6.0,0.0,0.0,7.0,16.0,40.0,40.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.346659467717679,1.0,0.6204799411325207,0.46666378850027473,0.6925488409705882,0.430842163295896,0.5526336834748199,1,0,1,0
U0469,2024-01-29,2,1,1,1,1.0,0.5,9.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,8.0,2.70805020110221,1.0,0.0,0.0,0.0,3.0,15.0,21.0,21.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.351783994289646,1.0,0.5988160411404508,0.4382213654294397,0.4607066439961913,0.3660184992788096,0.46594063746122283,0,0,0,0
U0469,2024-01-30,1,2,1,1,0.0,0.0,8.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,6.0,2.9444389791664403,3.0,0.0,0.0,0.0,2.0,22.0,33.0,33.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.359422802206978,1.0,0.49791471407138604,0.4541400163549825,0.4607066439961913,0.3842164455714929,0.4492444549985132,0,0,0,0
U0469,2024-01-31,1,0,1,1,0.0,0.0,17.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,4.0,2.615630577027551,0.0,0.0,1.0,0.0666666666666666,7.0,16.0,24.0,24.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.2580244179888609,1.0,0.6669714700805537,0.4420478575422832,0.4607066439961913,0.38699707581745174,0.48918076185911996,1,0,0,0
U0469,2024-02-01,2,3,1,1,0.0,0.0,9.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.0,2.19722457733622,0.0,0.0,0.0,0.0,7.0,15.0,36.0,36.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.310783678099714,1.0,0.5320513171334996,0.44237224479400805,0.4607066439961913,0.3766338297738653,0.45294100892439104,0,0,0,0
U0469,2024-02-02,1,1,1,1,0.0,0.0,7.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,8.0,2.7516666169315167,0.0,0.0,1.0,0.0588235294117647,7.0,15.0,39.0,39.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3521103558155638,1.0,0.4170771798617197,0.44888455262460975,0.4607066439961913,0.41871062887813504,0.436344751340164,0,0,0,0
U0469,2024-02-05,1,1,1,1,0.0,0.0,8.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,1.945910149055313,0.0,0.0,0.0,0.0,8.0,14.0,13.0,13.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3322449224385329,1.0,0.39461034986094545,0.45573788187100106,0.4607066439961913,0.3802477639836926,0.4228256599279576,0,0,0,0
U0469,2024-02-06,1,1,1,1,0.0,0.0,14.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3.0,2.302585092994045,1.0,0.0,0.0,0.0,8.0,19.0,29.0,29.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3364250972172522,1.0,0.39123633123331775,0.427075928918891,0.4607066439961913,0.3589639107036157,0.409495703713004,0,0,0,0
U0469,2024-02-07,2,2,1,1,0.0,0.0,7.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.7917594692280547,2.0,0.0,0.0,0.0,3.0,22.0,39.0,39.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.374964613902438,1.0,0.4111712176110416,0.4753277535809232,0.4607066439961913,0.39365032526891924,0.43521398511426884,0,0,0,0
U0469,2024-02-08,1,1,1,1,0.0,0.0,14.0,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,7.0,2.7516666169315167,0.0,0.0,1.0,0.0588235294117647,7.0,17.0,24.0,24.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.282710651855798,1.0,0.4409627204378588,0.44522196442438244,0.4607066439961913,0.3763309596078097,0.43080557211656056,0,0,0,0
U0469,2024-02-09,2,2,1,1,1.0,0.5,5.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,2.302585092994045,0.0,0.0,0.0,0.0,7.0,15.0,27.0,27.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.1118251430236676,1.0,0.5646181442858884,0.43585327662095397,0.4607066439961913,0.45066512693259697,0.47796079795890767,0,0,0,0
U0469,2024-02-12,2,2,1,1,0.0,0.0,9.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,8.0,2.9444389791664403,0.0,0.0,0.0,0.0,7.0,16.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3760895644901705,1.0,0.38423053356621417,0.45963544571269765,0.4607066439961913,0.3752963575318108,0.41996724520172846,0,0,0,0
U0469,2024-02-13,1,1,1,1,0.0,0.0,7.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,1.945910149055313,0.0,0.0,0.0,0.0,7.0,13.0,29.0,29.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3074342747902294,1.0,0.404747834941405,0.4672306540694444,0.4607066439961913,0.3626624560957678,0.4238368972757021,0,0,0,0
U0469,2024-02-14,2,2,1,1,0.0,0.0,14.0,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,5.0,2.871476118054867,0.0,0.0,1.0,0.0526315789473684,7.0,16.0,26.0,26.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3258046541761854,1.0,0.445199442728605,0.4510041376102557,0.4607066439961913,0.3740471693635844,0.4327393484246591,0,0,0,0
U0469,2024-02-15,1,1,1,1,0.0,0.0,14.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,5.0,2.813355404500616,0.0,0.0,1.0,0.0555555555555555,7.0,16.0,33.0,33.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3500048010902004,1.0,0.39123633123331775,0.436407069255214,0.4607066439961913,0.3638426446974154,0.41304817229553464,0,0,0,0
U0469,2024-02-16,2,2,1,1,0.0,0.0,10.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,1.6094379124341005,0.0,0.0,0.0,0.0,9.0,15.0,32.0,32.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,1.3665859032771657,1.0,0.3708748517751671,0.5054662486463343,0.4607066439961913,0.3780385392962053,0.4287715709284745,0,0,0,0
U0469,2024-02-19,2,2,1,1,0.0,0.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,3.0,2.484906649788001,0.0,0.0,0.0,0.0,7.0,15.0,40.0,40.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3737224209213676,1.0,0.377963603469728,0.4216692937429542,0.4607066439961913,0.436328058152416,0.4241668998403224,0,0,0,0
U0469,2024-02-20,2,2,1,1,0.0,0.0,8.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,5.0,2.3978952727983707,0.0,0.0,0.0,0.0,7.0,16.0,27.0,27.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.289844139357129,1.0,0.392622258448641,0.42279732657229285,0.4607066439961913,0.36468007152364795,0.4102015751351933,0,0,0,0
U0469,2024-02-21,1,1,1,1,1.0,1.0,5.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,8.0,2.890371757896165,2.0,0.0,0.0,0.0,7.0,22.0,21.0,21.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,1.289828289683683,1.0,0.6486763409508596,0.4466965100774672,0.4607066439961913,0.39928384187631155,0.4888408342252074,1,0,0,0
U0469,2024-02-22,1,1,1,1,0.0,0.0,12.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.6094379124341005,0.0,0.0,0.0,0.0,7.0,14.0,34.0,34.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.35065229064544,1.0,0.3817796080895663,0.49646513280222454,0.4607066439961913,0.36419329431394626,0.4257861698004821,0,0,0,0
U0469,2024-02-23,2,2,1,1,0.0,0.0,14.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,1.0,2.615630577027551,1.0,0.0,1.0,0.0666666666666666,8.0,23.0,38.0,38.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3554465331571126,1.0,0.4242677100186332,0.4764569691292529,0.4607066439961913,0.3807343825041709,0.43554142641206206,0,0,0,0
U0469,2024-02-26,1,1,1,1,0.0,0.0,7.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,4.0,2.484906649788001,0.0,0.0,0.0,0.0,7.0,17.0,25.0,25.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3211643880367676,1.0,0.4441443108399949,0.41894695110248853,0.4607066439961913,0.35784780638386965,0.4204114280806361,0,0,0,0
U0469,2024-02-27,1,1,1,1,0.0,0.0,7.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,2.302585092994045,1.0,0.0,0.0,0.0,7.0,21.0,15.0,15.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.2105578441774711,1.0,0.40426045185591375,0.4529184545589164,0.4607066439961913,0.3988611292663869,0.42918666991935206,0,0,0,0
U0469,2024-02-28,2,2,1,1,0.0,0.0,13.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,1.0,2.3978952727983707,0.0,0.0,0.0,0.0,7.0,13.0,16.0,16.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.370502389918909,1.0,0.39797004280733694,0.4520700362523244,0.4607066439961913,0.3909728223822877,0.4254298863595351,0,0,0,0
U0469,2024-02-29,1,1,1,1,0.0,0.0,9.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,2.302585092994045,0.0,0.0,0.0,0.0,7.0,17.0,32.0,32.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.2614278303069693,1.0,0.38097959772699763,0.43585327662095397,0.4607066439961913,0.4031996739503279,0.4201847980736177,0,0,0,0
U0469,2024-03-01,2,2,1,1,1.0,0.5,2.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,4.0,2.615630577027551,0.0,0.0,1.0,0.0666666666666666,7.0,16.0,30.0,30.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,1.3751146687214826,1.0,0.5772531537311518,0.4420478575422832,0.4607066439961913,0.3802153389178988,0.4650557485468813,0,0,0,0
U0469,2024-03-04,2,2,1,1,0.0,0.0,12.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,3.0,2.484906649788001,0.0,0.0,0.0,0.0,7.0,16.0,22.0,22.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3306281089500502,1.0,0.3844503614052062,0.4216692937429542,0.4607066439961913,0.36098670506989167,0.40695325105356084,0,0,0,0
U0469,2024-03-05,1,1,1,1,0.0,0.0,12.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,4.0,2.9444389791664403,0.0,0.0,0.0,0.0,7.0,16.0,26.0,26.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.300670814166606,1.0,0.406309026797497,0.4578358857421737,0.4607066439961913,0.3616248713133395,0.42161910696230037,0,0,0,0
U0469,2024-03-06,1,1,1,1,0.0,0.0,7.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,5.0,2.9444389791664403,0.0,0.0,0.0,0.0,7.0,15.0,23.0,23.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3538222091701462,1.0,0.4627658075713051,0.4525944853289399,0.4607066439961913,0.35990602404925487,0.4339932402364228,0,0,0,0
U0469,2024-03-07,2,2,1,1,0.0,0.0,7.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,3.0,2.995732273553991,2.0,0.0,0.0,0.0,1.0,22.0,14.0,14.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3013055504369102,1.0,0.390729634513581,0.5034441904288245,0.4607066439961913,0.37655005441284245,0.43285763083785983,0,0,0,0
U0469,2024-03-08,1,1,1,1,0.0,0.0,13.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,3.0,2.813355404500616,1.0,0.0,1.0,0.0555555555555555,7.0,21.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0437570363314086,1.0,0.3868433104840924,0.4446159791837236,0.4607066439961913,0.5941714101764175,0.4715843359601062,0,0,0,1
U0469,2024-03-11,1,1,1,1,0.0,0.0,13.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.0,2.3978952727983707,1.0,0.0,0.0,0.0,6.0,15.0,14.0,14.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.2914167691452023,1.0,0.39864390204410016,0.4341463142230538,0.4607066439961913,0.3773858938663765,0.41772068853243044,0,0,0,0
U0469,2024-03-12,1,1,1,1,0.0,0.0,12.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.0,2.19722457733622,0.0,0.0,0.0,0.0,7.0,16.0,23.0,23.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3045342603917034,1.0,0.38050619176960854,0.44237224479400805,0.4607066439961913,0.36474712751899385,0.4120830520197004,0,0,0,0
U0469,2024-03-13,1,1,1,1,0.0,0.0,17.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,2.19722457733622,0.0,0.0,0.0,0.0,7.0,16.0,34.0,34.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3304018223794596,1.0,0.4823554456739121,0.4383378736454817,0.4607066439961913,0.3654728068557242,0.43671819254282734,0,0,0,0
U0469,2024-03-14,1,1,1,1,0.0,0.0,9.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,2.302585092994045,0.0,0.0,0.0,0.0,7.0,17.0,35.0,35.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.364563855540775,1.0,0.3903890138538641,0.4529184545589164,0.4607066439961913,0.36977343047009203,0.41844688571976596,0,0,0,0
U0469,2024-03-15,2,2,1,1,0.0,0.0,10.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,2.079441541679836,1.0,0.0,0.0,0.0,3.0,15.0,32.0,32.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3284969224553262,1.0,0.37417215685007194,0.5014553173194707,0.4607066439961913,0.38044221724426136,0.42919408385249885,0,0,0,0
U0469,2024-03-18,2,2,1,1,0.0,0.0,11.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,1.0,2.833213344056216,1.0,0.0,0.0,0.0,7.0,22.0,36.0,36.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3452993062405372,1.0,0.3817259952245687,0.47249908544408376,0.4607066439961913,0.3978172110941097,0.42818723393973834,0,0,0,0
U0469,2024-03-19,1,1,1,1,0.0,0.0,14.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,2.0,2.9444389791664403,2.0,0.0,0.0,0.0,1.0,14.0,31.0,31.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3619625500444643,1.0,0.4125761275208458,0.4879830803182131,0.4607066439961913,0.3621083325650901,0.43084354610008513,0,0,0,0
