id,payload_id,agent_id,username,risk_score,risk_level,correlated_signals_json,summary,created_at
54891,77811b05-c726-4cea-8c9b-539724612907,0b2d194f-00de-464b-8ef0-915592bfc730,user_012,5.82,Info,"{""logon_risk"": 14.76765283502823, ""file_risk"": 14.689345318772911, ""device_risk"": 6.932146179748406, ""http_risk"": 15.178409334447041}",Automated backup check,2026-06-10 19:03:50+00
54892,8e1312f7-c3e6-47cb-b81e-0e7994e4f5e7,5d68d631-c2c2-4a2a-8b12-8e299c3a384f,user_011,2.3,Info,"{""logon_risk"": 14.781937997090697, ""file_risk"": 2.444699531411878, ""device_risk"": 9.825201142306113, ""http_risk"": 18.55698022091605}",Standard authentication,2026-06-10 14:33:42+00
54893,1a0ac47c-06a6-4e63-bb7a-9362ad0cc422,faeba2c4-eb5a-4e12-976b-89516c7b61a2,user_041,12.79,Low,"{""logon_risk"": 14.23386182438983, ""file_risk"": 3.272564488386611, ""device_risk"": 15.030264039987212, ""http_risk"": 18.898292959606042}",Application error,2026-06-10 15:40:17+00
54894,679633c0-dd8b-4910-90f0-7fd5dc902cbb,be7e0e55-bfcd-4e9f-839a-5f13b8f83772,user_027,19.53,Low,"{""logon_risk"": 8.233073470661466, ""file_risk"": 19.392361668778847, ""device_risk"": 18.902884565259566, ""http_risk"": 4.140488900732726}",Application error,2026-06-10 03:47:02+00
54895,97ce1745-6371-4abb-bdfc-702652c72956,85c4a5e9-2410-47c9-a2aa-27b04b715ef8,user_048,34.05,Medium,"{""logon_risk"": 9.967740238830613, ""file_risk"": 13.954532367038318, ""device_risk"": 51.83417346071204, ""http_risk"": 56.123446253015175}",Connection to unknown external IP,2026-06-10 00:19:18+00
54896,e7b53725-0179-48c0-95ef-32dddd7dbdaa,a05f1c15-697c-4668-8eaa-be3409f46618,user_044,9.87,Info,"{""logon_risk"": 15.065933766485859, ""file_risk"": 18.83401559437203, ""device_risk"": 17.337601893602127, ""http_risk"": 9.035065267135776}",Standard authentication,2026-06-10 21:25:08+00
54897,b5747851-39c0-47c2-8d3d-d821bc8c3986,149e4d0e-3e86-45d6-a5fb-3b24a385ae55,user_038,91.59,Critical,"{""logon_risk"": 13.960104271339691, ""file_risk"": 40.76402157205921, ""device_risk"": 67.56395613580499, ""http_risk"": 73.6038278203063}",Rootkit installation blocked,2026-06-10 11:59:58+00
54898,503504c1-dc93-449b-ac2f-93e1d4951481,9594160d-342e-4d83-b137-d7f9fcb6b1cc,user_046,3.86,Info,"{""logon_risk"": 0.38896213623541565, ""file_risk"": 10.746111406799708, ""device_risk"": 14.478220102861123, ""http_risk"": 1.8018815295488633}",Standard authentication,2026-06-10 18:05:12+00
54899,30487ea5-c0f2-494c-b416-772c6409eaf4,ebe97bd7-4bec-4e05-b042-f9941fe0d34f,user_007,29.64,Low,"{""logon_risk"": 7.232009498553868, ""file_risk"": 14.014891425510708, ""device_risk"": 3.027573286062988, ""http_risk"": 7.188011164042569}",Unusual but benign network traffic,2026-06-10 06:11:57+00
54900,7ccba6df-e76a-425a-8b07-ba13c0131f61,44358bc9-727e-4b08-b6e4-74d8e5ecc73f,user_019,35.84,Medium,"{""logon_risk"": 62.34604838314781, ""file_risk"": 28.985386734736597, ""device_risk"": 14.409102160860721, ""http_risk"": 34.69382097760509}",Connection to unknown external IP,2026-06-10 02:22:37+00
54901,603ea3d0-1d51-49e7-8485-11da23a0aae8,f06bc75e-b4fa-4e34-885c-f09413c563d1,user_024,29.92,Low,"{""logon_risk"": 11.314629031650721, ""file_risk"": 3.072695761268127, ""device_risk"": 16.503338870923564, ""http_risk"": 0.6931299951190306}",Failed authentication attempt,2026-06-10 00:59:04+00
54902,653a37a6-cd2c-4e15-8152-b7177b922e69,be7e0e55-bfcd-4e9f-839a-5f13b8f83772,user_027,0.94,Info,"{""logon_risk"": 9.020782323042653, ""file_risk"": 18.28465950364224, ""device_risk"": 18.07500092026989, ""http_risk"": 17.594975174812262}",Routine background process,2026-06-10 04:59:53+00
54903,497b6ccd-c93d-4cc9-90be-14f9c3090a28,aae03ed0-9bd3-45ab-87ea-2eca2c0d44f1,user_009,0.52,Info,"{""logon_risk"": 11.573369333883843, ""file_risk"": 2.408321109685787, ""device_risk"": 14.084146150627582, ""http_risk"": 12.600005152797385}",Routine background process,2026-06-10 07:39:38+00
54904,73712509-32ac-49a4-95f6-af0755136a9d,3d174a5d-4c5a-43a3-b5ae-0df5a628dc99,user_043,47.57,Medium,"{""logon_risk"": 84.84161848860047, ""file_risk"": 68.47352580831908, ""device_risk"": 84.62888191040096, ""http_risk"": 31.204139658125918}",Connection to unknown external IP,2026-06-10 12:48:46+00
54905,98b29561-e05d-411d-b6b8-a29adf36bd43,1ddf22ff-7a88-484c-bca4-3063e4a39c87,user_014,29.93,Low,"{""logon_risk"": 11.868149168774778, ""file_risk"": 18.78700248766306, ""device_risk"": 1.2685321425834362, ""http_risk"": 2.537256405027588}",Minor configuration change,2026-06-10 12:26:27+00
54906,3da3539a-aa33-4876-969b-5c0ca8369dd4,faeba2c4-eb5a-4e12-976b-89516c7b61a2,user_041,3.73,Info,"{""logon_risk"": 14.499335065874138, ""file_risk"": 16.183042159958255, ""device_risk"": 13.713881195375144, ""http_risk"": 8.429028752054567}",Automated backup check,2026-06-10 21:37:57+00
54907,d71ca01d-f2e3-4008-bd94-b25e1116b548,a05f1c15-697c-4668-8eaa-be3409f46618,user_044,21.3,Low,"{""logon_risk"": 13.558738623654698, ""file_risk"": 13.495455598610071, ""device_risk"": 3.8119007703566177, ""http_risk"": 7.572418097644221}",Application error,2026-06-10 10:13:28+00
54908,13caf02c-8b9d-4b4d-8558-9208281cb90a,e7fa6ce7-a405-47c5-9fc5-6bb32c7ab6c7,user_022,27.82,Low,"{""logon_risk"": 1.3216471005754626, ""file_risk"": 13.324031008274126, ""device_risk"": 10.195045158544804, ""http_risk"": 1.912824735646561}",Failed authentication attempt,2026-06-10 06:55:10+00
54909,22ff60ed-06b0-429b-91fd-c98776086abd,470b5f26-fbe9-4d04-b5c6-08446cd87f9d,user_000,8.34,Info,"{""logon_risk"": 18.895864083017088, ""file_risk"": 2.6856143126708187, ""device_risk"": 4.89051182920945, ""http_risk"": 18.39704722216988}",Routine background process,2026-06-10 03:06:37+00
54910,30fc14e6-8705-4075-8653-65040dcffcb7,c1de5741-fd4e-41da-8aad-0fadbbd7691b,user_040,2.58,Info,"{""logon_risk"": 19.937487273776505, ""file_risk"": 19.13984009980699, ""device_risk"": 19.08106593310487, ""http_risk"": 3.1720830875664996}",Standard authentication,2026-06-10 04:52:38+00
54911,eb7b79bf-205c-47cb-96c0-3721fff804da,5d68d631-c2c2-4a2a-8b12-8e299c3a384f,user_011,11.81,Low,"{""logon_risk"": 13.615893960146476, ""file_risk"": 7.795902725997916, ""device_risk"": 16.22012856323599, ""http_risk"": 14.154303098480845}",Minor configuration change,2026-06-10 00:27:57+00
54912,1ab87e1c-7137-4232-ab3d-c8c3d8895d30,e1c0b3c6-b73e-43b8-a151-d2dd9adce13a,user_034,4.12,Info,"{""logon_risk"": 0.9160777116313135, ""file_risk"": 7.909250786017699, ""device_risk"": 6.2779816684617185, ""http_risk"": 8.420943125340168}",Normal system operation,2026-06-10 03:48:36+00
54913,89c76531-d9ee-4cfe-bb3f-1ffd610d0cb2,0d52ec1b-2548-4408-9a0e-b83f6f7d38c9,user_037,74.0,High,"{""logon_risk"": 58.808200242007814, ""file_risk"": 88.816492250623, ""device_risk"": 50.50979929113147, ""http_risk"": 78.45487166260253}",Possible data exfiltration attempt,2026-06-10 21:05:10+00
54914,5fd164ef-b846-431b-8f57-af01a68c6cb2,57e54e3e-7b02-4aa1-a541-9a4a72f163b3,user_004,9.74,Info,"{""logon_risk"": 6.8192913143509015, ""file_risk"": 8.47918690359136, ""device_risk"": 8.78735025682664, ""http_risk"": 13.684586676711533}",Routine background process,2026-06-10 19:05:46+00
54915,0f9d9147-66fc-4ec2-9d70-e45a54329397,562b2053-1d53-41c8-a55c-62a49636c31c,user_008,35.01,Medium,"{""logon_risk"": 50.634951248989424, ""file_risk"": 84.75924142820428, ""device_risk"": 38.36614621340596, ""http_risk"": 76.84050975815528}",Multiple failed logins,2026-06-10 19:23:53+00
54916,30e9337e-b055-4248-bc9c-23f9501d8cfe,e7fa6ce7-a405-47c5-9fc5-6bb32c7ab6c7,user_022,54.77,Medium,"{""logon_risk"": 4.932082882070176, ""file_risk"": 99.47231933877856, ""device_risk"": 39.47201343330035, ""http_risk"": 79.22108529565135}",Unusual file access pattern,2026-06-10 05:31:39+00
54917,f5924adc-2c03-417b-96b3-746091eec4c0,f06bc75e-b4fa-4e34-885c-f09413c563d1,user_024,9.21,Info,"{""logon_risk"": 10.199914546172957, ""file_risk"": 3.6578061444496135, ""device_risk"": 7.300163322407887, ""http_risk"": 14.435283286923895}",Routine background process,2026-06-10 03:34:33+00
54918,1e588b9b-842f-4531-b7af-6002ae37d197,adf6d7bf-4a9b-4fc8-9aca-6cdcc842181d,user_015,24.01,Low,"{""logon_risk"": 16.156451945621633, ""file_risk"": 19.4184241971057, ""device_risk"": 3.854349491816018, ""http_risk"": 10.388461688674742}",Application error,2026-06-10 19:48:04+00
54919,0681b0da-df00-412f-9dcf-d58fda3a228e,e7fa6ce7-a405-47c5-9fc5-6bb32c7ab6c7,user_022,9.78,Info,"{""logon_risk"": 16.27358715155519, ""file_risk"": 19.184338072129343, ""device_risk"": 2.136212486170328, ""http_risk"": 18.12250715358653}",Automated backup check,2026-06-10 12:37:11+00
54920,8dac5f6c-5f23-4ae9-93fb-c008e4f0d082,b880dc2c-c251-4efa-b74c-bcff69f2edf9,user_032,2.04,Info,"{""logon_risk"": 17.80094844960103, ""file_risk"": 3.3126519234770435, ""device_risk"": 15.172495749213024, ""http_risk"": 5.200758545968373}",Normal system operation,2026-06-10 04:32:05+00
54921,097d0007-ae7d-44a1-8e11-e8f54a7cd5c2,2b90c4ff-71f4-4e8a-8150-76b18bca7e14,user_045,8.37,Info,"{""logon_risk"": 5.4284211424213265, ""file_risk"": 4.025213791783542, ""device_risk"": 13.385933400375476, ""http_risk"": 6.632195424420873}",Standard authentication,2026-06-10 08:10:41+00
54922,12c83385-4a26-41d3-9f40-08c114b8e993,63398a72-282f-4db3-960c-61ebacb35ddc,user_039,92.2,Critical,"{""logon_risk"": 79.12428989636682, ""file_risk"": 93.21781563646827, ""device_risk"": 80.71213579775079, ""http_risk"": 37.91983460407818}",Active ransomware behavior,2026-06-10 19:31:00+00
54923,d41f21f7-0c11-4695-9d35-c45deabb1dd6,1ddf22ff-7a88-484c-bca4-3063e4a39c87,user_014,1.48,Info,"{""logon_risk"": 18.459902051456236, ""file_risk"": 10.28946832732582, ""device_risk"": 19.64364396722647, ""http_risk"": 14.308429751917487}",Automated backup check,2026-06-10 15:47:32+00
54924,793d9b2e-d120-4578-b78b-ad29ab7683a3,0a9f7d18-3545-4210-a508-7912869f4911,user_002,66.81,High,"{""logon_risk"": 26.95273293194278, ""file_risk"": 65.93846895692226, ""device_risk"": 4.187200817576475, ""http_risk"": 51.87725412505691}",Malware signature matched,2026-06-10 07:16:14+00
54925,444c3da5-7344-4622-a28f-589a7315624b,4f0641b3-779e-47cf-8e98-b289501eb482,user_010,23.3,Low,"{""logon_risk"": 15.946799809469086, ""file_risk"": 7.051623713461305, ""device_risk"": 4.251763963995019, ""http_risk"": 15.091230565468802}",Minor configuration change,2026-06-10 23:44:58+00
54926,f2b4b9d3-3ed2-4f39-9c01-657d610d85da,0d52ec1b-2548-4408-9a0e-b83f6f7d38c9,user_037,6.79,Info,"{""logon_risk"": 11.954553167786452, ""file_risk"": 5.652190007289402, ""device_risk"": 10.090152613078802, ""http_risk"": 0.8283936192640162}",Normal system operation,2026-06-10 03:49:05+00
54927,ac096c5a-e55a-4fb9-bde7-02fe8da03be8,6c0d1523-322c-4596-a41f-7318e21cda74,user_017,24.8,Low,"{""logon_risk"": 18.10802917959972, ""file_risk"": 3.6590775679994336, ""device_risk"": 16.95380314134067, ""http_risk"": 6.020849421079701}",Failed authentication attempt,2026-06-10 12:30:29+00
54928,2bc96e13-9041-42fc-a991-3a5293d5893e,3c6c244c-9d8f-499a-a51c-84ba5e2433fb,user_025,13.62,Low,"{""logon_risk"": 4.032585759929117, ""file_risk"": 5.052140086086434, ""device_risk"": 19.89037011363238, ""http_risk"": 15.26686213425668}",Minor configuration change,2026-06-10 11:09:25+00
54929,77bb1bc0-429b-47ed-9123-b6229308c157,590d3f81-8d3f-45fe-9ef1-e4ba8e478656,user_020,24.7,Low,"{""logon_risk"": 16.281216057108473, ""file_risk"": 9.978333898482044, ""device_risk"": 2.0908371601929843, ""http_risk"": 0.4568758517137983}",Unusual but benign network traffic,2026-06-10 15:12:38+00
54930,ee19579c-f29a-4aee-b1cf-4282b49320f7,3c6c244c-9d8f-499a-a51c-84ba5e2433fb,user_025,1.02,Info,"{""logon_risk"": 0.768206733016159, ""file_risk"": 19.40939754875851, ""device_risk"": 19.683099990292618, ""http_risk"": 6.997613640945404}",Standard authentication,2026-06-10 05:41:28+00
54931,95bbdabf-c88c-4def-8c42-bba518f26f40,13fe76b0-e8bd-4fe8-8bac-2fd4cae81b01,user_013,9.32,Info,"{""logon_risk"": 7.92992800533042, ""file_risk"": 9.065052452909303, ""device_risk"": 9.196427730294852, ""http_risk"": 11.425807340520308}",Normal system operation,2026-06-10 17:04:57+00
54932,0f4feb75-803a-40a6-8b3f-1bed5582f23e,99d485bc-d9c5-4478-9b5b-427601c4dbfb,user_023,37.38,Medium,"{""logon_risk"": 22.68297403138263, ""file_risk"": 84.89790481167397, ""device_risk"": 44.01399573381628, ""http_risk"": 85.53146001460745}",Connection to unknown external IP,2026-06-10 18:42:40+00
54933,3c0ef997-1b8a-46fd-a0c5-a03710a0f417,470b5f26-fbe9-4d04-b5c6-08446cd87f9d,user_000,7.37,Info,"{""logon_risk"": 14.935013780626642, ""file_risk"": 15.684979061609132, ""device_risk"": 4.052553503997918, ""http_risk"": 1.25720628780706}",Normal system operation,2026-06-10 16:16:34+00
54934,6e242c9c-2e5f-444f-833e-19f5e5eb1e9c,6c0d1523-322c-4596-a41f-7318e21cda74,user_017,13.62,Low,"{""logon_risk"": 9.033870838020118, ""file_risk"": 6.720560271675449, ""device_risk"": 16.944303548796455, ""http_risk"": 8.350248262687893}",Minor configuration change,2026-06-10 20:52:49+00
54935,bf822e20-5fb3-4fa5-bf51-e632d8ab7eed,0a9f7d18-3545-4210-a508-7912869f4911,user_002,24.81,Low,"{""logon_risk"": 12.490353878761729, ""file_risk"": 19.23516545670172, ""device_risk"": 3.691491040761554, ""http_risk"": 15.65970551638503}",Minor configuration change,2026-06-10 04:07:18+00
54936,b9917780-a14c-48fe-a3bb-66bbf6bc8a4c,e1c0b3c6-b73e-43b8-a151-d2dd9adce13a,user_034,4.78,Info,"{""logon_risk"": 7.0514414487860355, ""file_risk"": 0.6725056680977981, ""device_risk"": 3.069976933028804, ""http_risk"": 8.894768157134065}",Routine background process,2026-06-10 16:41:00+00
54937,11e5a6de-fc39-4598-a12a-2ba1b8604b28,5f472a5c-6f5f-4485-80e0-996a3a30df26,user_042,1.85,Info,"{""logon_risk"": 9.76833777057668, ""file_risk"": 17.893448069466395, ""device_risk"": 18.391586065073607, ""http_risk"": 1.9195787631379013}",Automated backup check,2026-06-10 15:31:45+00
54938,ac3bf420-8dc4-44e6-952c-7e36ef37bc1f,5f472a5c-6f5f-4485-80e0-996a3a30df26,user_042,15.83,Low,"{""logon_risk"": 16.648686558807032, ""file_risk"": 0.17266882857781551, ""device_risk"": 17.949780606279134, ""http_risk"": 6.628119370317071}",Application error,2026-06-10 00:31:54+00
54939,c60cdd37-829e-48a0-94a9-c2451d1f25eb,f542b1d3-9f83-482d-beb2-f4b12ff7face,user_006,5.61,Info,"{""logon_risk"": 9.397665086360153, ""file_risk"": 11.750680619060818, ""device_risk"": 9.350937019206167, ""http_risk"": 10.481203476313468}",Standard authentication,2026-06-10 22:26:10+00
54940,2650a541-df55-4dff-9e87-b50ee32f40f4,0b2d194f-00de-464b-8ef0-915592bfc730,user_012,1.14,Info,"{""logon_risk"": 2.8051921201525, ""file_risk"": 9.286262429637587, ""device_risk"": 9.68976477019293, ""http_risk"": 10.054001266782059}",Routine background process,2026-06-10 09:33:55+00
54941,aff2b1fd-6b22-438f-9538-4b904b49e3ce,a05f1c15-697c-4668-8eaa-be3409f46618,user_044,6.77,Info,"{""logon_risk"": 10.785965791515705, ""file_risk"": 0.41587235707854386, ""device_risk"": 10.323999228538147, ""http_risk"": 0.35451074631881463}",Routine background process,2026-06-10 00:42:05+00
54942,77ff52c3-d528-467e-8d11-54d1f8027398,470b5f26-fbe9-4d04-b5c6-08446cd87f9d,user_000,45.19,Medium,"{""logon_risk"": 48.969421301214076, ""file_risk"": 23.588769071172933, ""device_risk"": 85.13115730761263, ""http_risk"": 27.68454587253806}",New background service installed,2026-06-10 12:40:37+00
54943,f4609c48-cbd6-4e83-b584-46438781a87b,cfd6d3bc-6ea6-4597-ae97-1b5e89b8ecfd,user_033,6.14,Info,"{""logon_risk"": 18.935913662505076, ""file_risk"": 6.84849314838617, ""device_risk"": 7.451187790457077, ""http_risk"": 18.180610920806657}",Routine background process,2026-06-10 10:05:47+00
54944,ef8f678d-c1e6-49a7-a6ef-7dc4f32e2ad9,c9794fe7-a9d2-4008-addb-af0eece4f0b0,user_036,3.18,Info,"{""logon_risk"": 8.719309903287622, ""file_risk"": 3.7494783028197265, ""device_risk"": 11.815337341002046, ""http_risk"": 17.087433085653412}",Routine background process,2026-06-10 08:54:09+00
54945,8c25a2f7-7dcb-4a0c-bcfc-85bf038acd8c,4f0641b3-779e-47cf-8e98-b289501eb482,user_010,16.89,Low,"{""logon_risk"": 14.529757853629505, ""file_risk"": 11.290649627287744, ""device_risk"": 10.072093248559103, ""http_risk"": 15.82906945613024}",Minor configuration change,2026-06-10 14:57:02+00
54946,cbf8058c-f8c4-47a9-923c-b62b0443162c,c1de5741-fd4e-41da-8aad-0fadbbd7691b,user_040,1.19,Info,"{""logon_risk"": 17.275217238198504, ""file_risk"": 4.004345418160389, ""device_risk"": 11.40426246512925, ""http_risk"": 5.4831419917726105}",Automated backup check,2026-06-10 22:55:14+00
54947,45cc5ad5-9339-4dee-a342-6eedace6ba21,3d174a5d-4c5a-43a3-b5ae-0df5a628dc99,user_043,3.13,Info,"{""logon_risk"": 1.3804401976844027, ""file_risk"": 19.009723399806436, ""device_risk"": 8.613966382717122, ""http_risk"": 15.039123790496948}",Automated backup check,2026-06-10 08:31:53+00
54948,30276249-0e6b-4ce7-8ffe-140ee2c1522b,9ad441d7-d64a-4dd2-9ec6-a69905a559e8,user_028,8.9,Info,"{""logon_risk"": 10.694739185419097, ""file_risk"": 12.425567882914097, ""device_risk"": 18.864361837074416, ""http_risk"": 13.772960348009523}",Automated backup check,2026-06-10 05:44:04+00
54949,eb2f7b8a-cdbd-4247-8ffb-50cb7f954f74,13fe76b0-e8bd-4fe8-8bac-2fd4cae81b01,user_013,37.62,Medium,"{""logon_risk"": 81.06724424629458, ""file_risk"": 74.72487631516779, ""device_risk"": 36.84698746635018, ""http_risk"": 4.503622443669409}",Connection to unknown external IP,2026-06-10 20:50:14+00
54950,5caec2b7-dbb9-4705-9375-e52895ca6b40,c1de5741-fd4e-41da-8aad-0fadbbd7691b,user_040,27.2,Low,"{""logon_risk"": 16.804757643345983, ""file_risk"": 16.515772566072215, ""device_risk"": 19.831873187668727, ""http_risk"": 10.662386725489338}",Minor configuration change,2026-06-10 05:47:59+00
54951,c8ea50ef-cf43-4d43-9be2-dab5ac4bae03,57e54e3e-7b02-4aa1-a541-9a4a72f163b3,user_004,88.35,High,"{""logon_risk"": 34.804442538970925, ""file_risk"": 74.14358434025353, ""device_risk"": 72.28249492087909, ""http_risk"": 66.90578014855141}",Malware signature matched,2026-06-10 22:49:31+00
54952,302a1a28-ceb2-46a2-a14c-145ca7189fc2,4f0641b3-779e-47cf-8e98-b289501eb482,user_010,1.64,Info,"{""logon_risk"": 7.980632905622038, ""file_risk"": 9.97884483979317, ""device_risk"": 13.310271513922576, ""http_risk"": 12.696817314287559}",Automated backup check,2026-06-10 00:30:44+00
54953,7141f280-4c4e-4d08-b7c3-5012dd8bfb62,3d003c22-ac8d-4207-bda8-04f3942a17f3,user_026,8.72,Info,"{""logon_risk"": 14.305622125720136, ""file_risk"": 12.546433695970123, ""device_risk"": 16.501701643038576, ""http_risk"": 1.615883990798681}",Routine background process,2026-06-10 15:00:52+00
54954,0dddbb3e-ecf6-4f3c-9f49-80a2a2770c20,9594160d-342e-4d83-b137-d7f9fcb6b1cc,user_046,7.92,Info,"{""logon_risk"": 12.124915110383789, ""file_risk"": 10.98374244836674, ""device_risk"": 13.2547525942581, ""http_risk"": 3.5931273664341457}",Automated backup check,2026-06-10 09:57:04+00
54955,625f8595-26f6-40e5-9dc3-2afbe25e8f19,6c0d1523-322c-4596-a41f-7318e21cda74,user_017,4.43,Info,"{""logon_risk"": 6.710901849796489, ""file_risk"": 11.371554416813204, ""device_risk"": 10.301736374816734, ""http_risk"": 16.24493669635912}",Standard authentication,2026-06-10 14:53:27+00
54956,877bd16f-df4d-49ab-9eb8-d20191a56c2b,3d003c22-ac8d-4207-bda8-04f3942a17f3,user_026,6.11,Info,"{""logon_risk"": 14.03323282546362, ""file_risk"": 13.173261306460118, ""device_risk"": 12.250093249138338, ""http_risk"": 19.20764444554252}",Automated backup check,2026-06-10 02:28:53+00
54957,b6573199-4422-4a7c-a335-c73268bbc1ba,4550b790-bbbd-454b-b00d-5c690a3880d1,user_035,2.66,Info,"{""logon_risk"": 18.094841576454353, ""file_risk"": 3.0658925415954674, ""device_risk"": 18.105228259357173, ""http_risk"": 4.239759464257402}",Normal system operation,2026-06-10 16:11:40+00
54958,19f79059-7e1e-4988-bc5a-55ac48c238e5,489f92b6-fa9e-40e5-948a-084fd5ef8989,user_003,1.14,Info,"{""logon_risk"": 9.22452682090997, ""file_risk"": 14.606834481969722, ""device_risk"": 18.00633712436377, ""http_risk"": 8.4860986483469}",Automated backup check,2026-06-10 23:36:07+00
54959,b4c0e6ef-8773-4d7c-95d5-dcb9ef8e5905,1ddf22ff-7a88-484c-bca4-3063e4a39c87,user_014,8.06,Info,"{""logon_risk"": 18.44009984962083, ""file_risk"": 15.900188391687912, ""device_risk"": 19.336073082196275, ""http_risk"": 15.74487449190868}",Automated backup check,2026-06-10 23:45:27+00
54960,a592681e-d52e-4136-bf98-8997d546446f,08d65506-3353-4431-a148-179234a3aeee,user_030,15.06,Low,"{""logon_risk"": 16.114797378377087, ""file_risk"": 6.983521709451308, ""device_risk"": 8.871591337932397, ""http_risk"": 7.55451608000417}",Application error,2026-06-10 16:22:45+00
54961,20c13a41-df39-4aeb-b902-e9fa0c07cb18,81620bdb-5c51-4d2b-9ca3-919f7f0ec0f2,user_018,0.03,Info,"{""logon_risk"": 11.643792085683442, ""file_risk"": 1.8318581354059371, ""device_risk"": 19.464501604326536, ""http_risk"": 0.8201552270765489}",Automated backup check,2026-06-10 18:30:40+00
54962,2871a569-e2e3-4e3a-90b4-2764b3464796,faeba2c4-eb5a-4e12-976b-89516c7b61a2,user_041,19.6,Low,"{""logon_risk"": 0.9456485341000143, ""file_risk"": 3.3118014942782814, ""device_risk"": 6.262220869975437, ""http_risk"": 2.2363602613581746}",Minor configuration change,2026-06-10 01:44:41+00
54963,d07f2bc9-e2a4-458c-a125-86ebecddc087,81620bdb-5c51-4d2b-9ca3-919f7f0ec0f2,user_018,8.87,Info,"{""logon_risk"": 5.05542783606916, ""file_risk"": 11.443674675020244, ""device_risk"": 13.3693618788454, ""http_risk"": 13.940257690665536}",Standard authentication,2026-06-10 19:53:24+00
54964,906d51fe-24bf-4dbf-b9ff-438e9d7ff55b,149e4d0e-3e86-45d6-a5fb-3b24a385ae55,user_038,69.14,High,"{""logon_risk"": 89.41213322218816, ""file_risk"": 58.25481823279664, ""device_risk"": 26.55595375344022, ""http_risk"": 87.22458994620693}",Mass file deletion detected,2026-06-10 22:14:57+00
54965,4779043d-3a2c-4a0f-90d8-83de0def8995,99d485bc-d9c5-4478-9b5b-427601c4dbfb,user_023,25.25,Low,"{""logon_risk"": 17.14964919021334, ""file_risk"": 10.699753814408815, ""device_risk"": 3.767721987614072, ""http_risk"": 11.223266271911935}",Failed authentication attempt,2026-06-10 01:18:14+00
54966,e2bdcffb-33c1-4f6e-9bbd-b61b7134800e,5f472a5c-6f5f-4485-80e0-996a3a30df26,user_042,2.01,Info,"{""logon_risk"": 12.302955914809267, ""file_risk"": 2.5299471838042087, ""device_risk"": 13.696822454231599, ""http_risk"": 16.551901517394832}",Standard authentication,2026-06-10 08:40:07+00
54967,baa4a695-00ff-4697-bc82-cfa37df61e04,3c6c244c-9d8f-499a-a51c-84ba5e2433fb,user_025,39.11,Medium,"{""logon_risk"": 33.80437549169362, ""file_risk"": 2.9849081892132423, ""device_risk"": 69.94352907243585, ""http_risk"": 4.559203627241426}",Unusual file access pattern,2026-06-10 22:26:56+00
54968,80cc02b5-dd88-4bbf-94bc-4f7cd8c33593,99d485bc-d9c5-4478-9b5b-427601c4dbfb,user_023,15.6,Low,"{""logon_risk"": 4.311943023110139, ""file_risk"": 12.115548835221894, ""device_risk"": 17.32791354274484, ""http_risk"": 6.575254632762853}",Failed authentication attempt,2026-06-10 00:11:04+00
54969,cddef9c4-0eb9-4918-ae75-164bf79fdc79,9ad441d7-d64a-4dd2-9ec6-a69905a559e8,user_028,18.34,Low,"{""logon_risk"": 7.515714356596228, ""file_risk"": 18.947822918022812, ""device_risk"": 2.479469758089319, ""http_risk"": 7.844294210911551}",Minor configuration change,2026-06-10 01:36:03+00
54970,dcf9541b-774e-4474-8a6c-3e60c8f89963,c65a5376-393d-4e00-8b6e-67bd6b25185f,user_021,0.71,Info,"{""logon_risk"": 4.775674625256558, ""file_risk"": 19.153579794766777, ""device_risk"": 14.022317061311027, ""http_risk"": 3.943148549026876}",Normal system operation,2026-06-10 22:47:17+00
54971,70b8c88f-7ccb-40f0-b1b6-2186a2d8fc8c,b880dc2c-c251-4efa-b74c-bcff69f2edf9,user_032,11.97,Low,"{""logon_risk"": 2.4141103394694396, ""file_risk"": 4.004891476175237, ""device_risk"": 2.442289997892222, ""http_risk"": 1.6151122556137354}",Application error,2026-06-10 03:57:25+00
54972,c6b18fbf-ef1a-4c0a-97b2-e2084ef021bc,1ddf22ff-7a88-484c-bca4-3063e4a39c87,user_014,8.6,Info,"{""logon_risk"": 16.30649716936459, ""file_risk"": 18.588681444418032, ""device_risk"": 1.0184564015287512, ""http_risk"": 13.812145163564107}",Standard authentication,2026-06-10 17:18:53+00
54973,25f38dda-780f-48b7-a856-95a590b70c8b,a05f1c15-697c-4668-8eaa-be3409f46618,user_044,0.23,Info,"{""logon_risk"": 9.776063117363854, ""file_risk"": 16.0541029138312, ""device_risk"": 15.678449101888425, ""http_risk"": 19.935352054300534}",Standard authentication,2026-06-10 17:40:05+00
54974,e02da481-5f0e-4201-9e31-5246e96993b2,3d174a5d-4c5a-43a3-b5ae-0df5a628dc99,user_043,8.19,Info,"{""logon_risk"": 14.078111355560894, ""file_risk"": 5.711537990258268, ""device_risk"": 19.71207173692765, ""http_risk"": 6.015233053666293}",Routine background process,2026-06-10 15:49:24+00
54975,6ffb96ed-0da7-449f-a6fb-e73e6bded229,3c6c244c-9d8f-499a-a51c-84ba5e2433fb,user_025,3.72,Info,"{""logon_risk"": 16.774255525530478, ""file_risk"": 7.097350645791116, ""device_risk"": 5.007451438339228, ""http_risk"": 8.784667651832642}",Normal system operation,2026-06-10 17:01:07+00
